Symbol,Date,Open,High,Low,Close,Volume
HDFCBANK.BSE,2012-12-28,679.35,682.0,674.5,677.6,100746.0
HDFCBANK.BSE,2012-12-27,682.0,682.85,676.5,679.35,179560.0
HDFCBANK.BSE,2012-12-26,677.0,685.0,673.1,680.35,135826.0
HDFCBANK.BSE,2012-12-24,681.0,689.0,671.75,675.2,73090.0
HDFCBANK.BSE,2012-12-21,683.0,683.0,674.0,676.3,63120.0
HDFCBANK.BSE,2012-12-20,687.4,687.4,680.05,683.0,799792.0
HDFCBANK.BSE,2012-12-19,675.0,689.25,675.0,687.4,151412.0
HDFCBANK.BSE,2012-12-18,678.0,682.0,670.0,675.65,342268.0
HDFCBANK.BSE,2012-12-17,687.0,687.8,674.15,677.65,621198.0
HDFCBANK.BSE,2012-12-14,692.0,694.2,685.15,688.7,740296.0
HDFCBANK.BSE,2012-12-13,693.0,695.95,688.55,691.4,350238.0
HDFCBANK.BSE,2012-12-12,690.5,695.7,688.55,693.35,343776.0
HDFCBANK.BSE,2012-12-11,692.25,699.25,686.1,690.7,178148.0
HDFCBANK.BSE,2012-12-10,691.5,696.6,689.4,692.55,279614.0
HDFCBANK.BSE,2012-12-07,694.05,697.9,688.0,692.5,426090.0
HDFCBANK.BSE,2012-12-06,695.0,698.65,680.9,694.0,683510.0
HDFCBANK.BSE,2012-12-05,688.0,694.95,688.0,692.35,150638.0
HDFCBANK.BSE,2012-12-04,686.2,689.95,681.3,684.65,268784.0
HDFCBANK.BSE,2012-12-03,700.0,700.0,684.05,687.0,542452.0
HDFCBANK.BSE,2012-11-30,700.9,705.0,689.45,703.65,220258.0
HDFCBANK.BSE,2012-11-29,680.2,703.5,670.0,698.75,821782.0
HDFCBANK.BSE,2012-11-27,665.9,683.8,665.0,680.2,289802.0
HDFCBANK.BSE,2012-11-26,670.0,670.55,660.65,662.35,85428.0
HDFCBANK.BSE,2012-11-23,670.0,672.5,659.9,669.5,121084.0
HDFCBANK.BSE,2012-11-22,665.0,671.0,664.05,669.25,312784.0
HDFCBANK.BSE,2012-11-21,652.0,665.8,649.2,662.4,414286.0
HDFCBANK.BSE,2012-11-20,650.0,655.0,648.5,652.35,271286.0
HDFCBANK.BSE,2012-11-19,643.0,649.0,640.1,648.0,85232.0
HDFCBANK.BSE,2012-11-16,648.85,648.85,640.0,642.45,356204.0
HDFCBANK.BSE,2012-11-15,650.0,650.0,639.5,645.8,174498.0
HDFCBANK.BSE,2012-11-12,638.0,652.85,638.0,651.15,1936102.0
HDFCBANK.BSE,2012-11-09,640.0,642.9,635.0,639.3,52864.0
HDFCBANK.BSE,2012-11-08,640.0,640.9,636.0,638.7,66158.0
HDFCBANK.BSE,2012-11-07,639.55,645.05,636.95,640.15,396580.0
HDFCBANK.BSE,2012-11-06,632.0,641.0,632.0,639.8,97038.0
HDFCBANK.BSE,2012-11-05,634.5,636.2,630.55,635.15,213924.0
HDFCBANK.BSE,2012-11-02,634.0,635.85,628.5,631.3,88698.0
HDFCBANK.BSE,2012-11-01,636.0,636.0,628.0,628.9,252172.0
HDFCBANK.BSE,2012-10-31,633.95,635.85,630.15,634.55,132682.0
HDFCBANK.BSE,2012-10-30,640.0,644.9,630.0,633.95,456348.0
HDFCBANK.BSE,2012-10-29,637.0,642.4,634.75,640.55,276778.0
HDFCBANK.BSE,2012-10-26,635.0,639.5,630.8,637.15,90628.0
HDFCBANK.BSE,2012-10-25,633.0,640.0,629.05,637.1,163002.0
HDFCBANK.BSE,2012-10-23,640.0,640.0,632.1,633.3,601006.0
HDFCBANK.BSE,2012-10-22,628.8,639.9,626.8,639.1,179150.0
HDFCBANK.BSE,2012-10-19,636.0,636.0,627.1,628.25,100644.0
HDFCBANK.BSE,2012-10-18,628.45,637.0,625.6,635.3,107432.0
HDFCBANK.BSE,2012-10-17,630.0,631.6,625.5,626.5,203908.0
HDFCBANK.BSE,2012-10-16,632.7,634.5,628.0,629.7,166708.0
HDFCBANK.BSE,2012-10-15,634.8,634.8,623.0,632.7,208158.0
HDFCBANK.BSE,2012-10-12,630.0,635.15,626.15,630.4,675812.0
HDFCBANK.BSE,2012-10-11,616.75,627.7,616.75,624.55,418982.0
HDFCBANK.BSE,2012-10-10,625.65,625.65,617.0,618.15,243598.0
HDFCBANK.BSE,2012-10-09,624.9,630.0,622.15,625.65,109040.0
