Symbol,Date,Open,High,Low,Close,Volume
HDFCBANK.BSE,2022-08-04,1437.25,1446.65,1413.4,1430.35,144833.0
HDFCBANK.BSE,2022-08-03,1424.75,1435.4,1417.05,1433.15,160346.0
HDFCBANK.BSE,2022-08-02,1442.0,1443.8,1423.0,1428.85,128370.0
HDFCBANK.BSE,2022-08-01,1435.25,1448.0,1429.5,1445.15,1002493.0
HDFCBANK.BSE,2022-07-29,1430.35,1438.0,1415.0,1434.45,438123.0
HDFCBANK.BSE,2022-07-28,1410.35,1424.2,1410.35,1416.95,188626.0
HDFCBANK.BSE,2022-07-27,1390.0,1406.0,1384.3,1404.1,209717.0
HDFCBANK.BSE,2022-07-26,1396.5,1402.0,1386.1,1392.55,305204.0
HDFCBANK.BSE,2022-07-25,1393.0,1404.55,1383.1,1396.1,386965.0
HDFCBANK.BSE,2022-07-22,1362.0,1397.0,1362.0,1392.85,501946.0
HDFCBANK.BSE,2022-07-21,1361.5,1369.35,1358.0,1361.0,262561.0
HDFCBANK.BSE,2022-07-20,1361.5,1371.45,1355.5,1365.7,307109.0
HDFCBANK.BSE,2022-07-19,1339.45,1358.4,1338.3,1347.6,200039.0
HDFCBANK.BSE,2022-07-18,1352.0,1365.8,1342.0,1347.65,1083946.0
HDFCBANK.BSE,2022-07-15,1355.0,1365.25,1346.65,1363.85,248018.0
HDFCBANK.BSE,2022-07-14,1363.4,1372.5,1348.95,1351.3,278788.0
HDFCBANK.BSE,2022-07-13,1393.5,1394.45,1354.3,1357.65,170421.0
HDFCBANK.BSE,2022-07-12,1407.0,1407.0,1389.35,1391.65,105308.0
HDFCBANK.BSE,2022-07-11,1395.0,1409.75,1394.0,1405.55,323413.0
HDFCBANK.BSE,2022-07-08,1404.5,1408.0,1394.3,1396.75,382228.0
HDFCBANK.BSE,2022-07-07,1384.0,1398.0,1374.4,1396.05,512632.0
HDFCBANK.BSE,2022-07-06,1349.0,1373.5,1348.6,1371.5,332854.0
HDFCBANK.BSE,2022-07-05,1368.0,1378.8,1348.25,1352.0,174748.0
HDFCBANK.BSE,2022-07-04,1353.45,1360.1,1342.5,1355.4,215359.0
HDFCBANK.BSE,2022-07-01,1346.5,1360.0,1330.3,1353.65,243688.0
HDFCBANK.BSE,2022-06-30,1331.6,1353.55,1331.6,1347.5,182482.0
HDFCBANK.BSE,2022-06-29,1330.25,1350.75,1330.25,1343.95,266233.0
HDFCBANK.BSE,2022-06-28,1340.6,1351.0,1339.0,1345.65,100151.0
HDFCBANK.BSE,2022-06-27,1363.25,1375.9,1352.0,1356.1,259682.0
HDFCBANK.BSE,2022-06-24,1341.65,1361.0,1340.0,1353.9,295518.0
HDFCBANK.BSE,2022-06-23,1331.0,1347.7,1318.3,1336.9,198842.0
HDFCBANK.BSE,2022-06-22,1329.5,1336.8,1323.35,1330.25,176670.0
HDFCBANK.BSE,2022-06-21,1338.2,1354.25,1324.05,1335.85,181404.0
HDFCBANK.BSE,2022-06-20,1295.25,1325.0,1294.05,1322.0,482783.0
HDFCBANK.BSE,2022-06-17,1275.0,1297.45,1271.75,1290.1,166999.0
HDFCBANK.BSE,2022-06-16,1314.0,1320.6,1278.0,1281.15,521539.0
HDFCBANK.BSE,2022-06-15,1301.0,1315.85,1298.5,1307.85,374039.0
HDFCBANK.BSE,2022-06-14,1310.0,1326.15,1306.2,1310.85,316756.0
HDFCBANK.BSE,2022-06-13,1320.0,1330.55,1308.9,1327.3,452957.0
HDFCBANK.BSE,2022-06-10,1365.0,1365.0,1343.3,1350.65,148336.0
HDFCBANK.BSE,2022-06-09,1359.05,1381.35,1357.4,1377.35,192821.0
HDFCBANK.BSE,2022-06-08,1367.5,1381.4,1357.2,1367.3,286636.0
HDFCBANK.BSE,2022-06-07,1364.4,1373.75,1355.3,1362.85,157070.0
HDFCBANK.BSE,2022-06-06,1374.05,1387.4,1361.65,1377.6,113056.0
HDFCBANK.BSE,2022-06-03,1395.0,1401.4,1376.0,1380.25,154630.0
HDFCBANK.BSE,2022-06-02,1388.0,1388.0,1378.9,1385.1,154654.0
