Symbol,Date,Open,High,Low,Close,Volume
HDFCBANK.BSE,2024-03-07,1446.8,1450.95,1441.25,1446.35,824269.0
HDFCBANK.BSE,2024-03-06,1432.0,1452.3,1432.0,1441.85,837487.0
HDFCBANK.BSE,2024-03-05,1422.95,1442.95,1422.1,1441.1,411294.0
HDFCBANK.BSE,2024-03-04,1432.4,1437.0,1424.0,1432.2,646742.0
HDFCBANK.BSE,2024-03-01,1402.2,1433.15,1400.2,1431.15,535918.0
HDFCBANK.BSE,2024-02-29,1401.0,1410.0,1398.0,1402.75,355393.0
HDFCBANK.BSE,2024-02-28,1422.6,1424.25,1404.1,1408.15,746867.0
HDFCBANK.BSE,2024-02-27,1413.8,1426.7,1413.3,1420.55,216503.0
HDFCBANK.BSE,2024-02-26,1419.95,1434.7,1415.0,1422.25,1006099.0
HDFCBANK.BSE,2024-02-23,1423.1,1433.95,1417.0,1420.9,1103409.0
HDFCBANK.BSE,2024-02-22,1416.4,1428.95,1412.4,1419.8,688924.0
HDFCBANK.BSE,2024-02-21,1465.0,1465.0,1435.05,1438.2,364558.0
HDFCBANK.BSE,2024-02-20,1417.4,1457.0,1412.25,1453.75,1251133.0
HDFCBANK.BSE,2024-02-19,1431.0,1431.0,1415.1,1417.1,808055.0
HDFCBANK.BSE,2024-02-16,1424.95,1428.15,1408.6,1419.9,988986.0
HDFCBANK.BSE,2024-02-15,1387.8,1415.25,1384.5,1413.75,489088.0
HDFCBANK.BSE,2024-02-14,1380.9,1391.45,1363.45,1384.0,782159.0
HDFCBANK.BSE,2024-02-13,1393.4,1403.9,1384.1,1394.0,809924.0
HDFCBANK.BSE,2024-02-12,1403.95,1413.7,1383.6,1390.55,719021.0
HDFCBANK.BSE,2024-02-09,1395.95,1414.0,1387.25,1403.2,1766598.0
HDFCBANK.BSE,2024-02-08,1431.95,1438.95,1400.9,1403.65,588601.0
HDFCBANK.BSE,2024-02-07,1458.8,1458.8,1427.2,1429.9,328749.0
HDFCBANK.BSE,2024-02-06,1445.1,1449.45,1432.5,1443.8,714159.0
HDFCBANK.BSE,2024-02-05,1446.9,1451.5,1434.05,1445.1,1278419.0
HDFCBANK.BSE,2024-02-02,1476.0,1480.0,1443.0,1446.85,1503062.0
HDFCBANK.BSE,2024-02-01,1472.65,1473.65,1456.35,1466.4,287741.0
HDFCBANK.BSE,2024-01-31,1442.1,1475.0,1436.95,1462.25,367342.0
HDFCBANK.BSE,2024-01-30,1455.6,1463.15,1440.9,1444.2,865130.0
HDFCBANK.BSE,2024-01-29,1453.95,1462.85,1442.3,1455.65,2407150.0
HDFCBANK.BSE,2024-01-25,1453.65,1454.75,1419.0,1435.3,1576010.0
HDFCBANK.BSE,2024-01-24,1393.65,1458.5,1382.4,1455.85,2733512.0
HDFCBANK.BSE,2024-01-23,1459.95,1474.95,1425.0,1427.6,1070004.0
HDFCBANK.BSE,2024-01-22,1470.7,1470.7,1470.7,1470.7,0.0
HDFCBANK.BSE,2024-01-20,1484.6,1495.65,1475.55,1478.65,2283659.0
HDFCBANK.BSE,2024-01-19,1514.0,1514.0,1469.0,1470.7,5827976.0
HDFCBANK.BSE,2024-01-18,1500.05,1515.5,1480.0,1486.8,2278135.0
HDFCBANK.BSE,2024-01-17,1583.85,1596.0,1527.25,1536.9,2211606.0
HDFCBANK.BSE,2024-01-16,1674.75,1683.9,1658.05,1678.95,268968.0
HDFCBANK.BSE,2024-01-15,1646.15,1681.0,1644.1,1671.85,975007.0
HDFCBANK.BSE,2024-01-12,1650.05,1656.15,1633.55,1639.55,798897.0
HDFCBANK.BSE,2024-01-11,1657.95,1662.45,1643.45,1649.0,232762.0
HDFCBANK.BSE,2024-01-10,1643.9,1659.85,1641.05,1656.0,108428.0
HDFCBANK.BSE,2024-01-09,1665.15,1677.55,1647.0,1650.4,347365.0
HDFCBANK.BSE,2024-01-08,1675.25,1682.2,1659.3,1663.75,701842.0
HDFCBANK.BSE,2024-01-05,1686.7,1704.9,1668.25,1682.5,542815.0
HDFCBANK.BSE,2024-01-04,1680.05,1694.95,1670.95,1690.1,137203.0
HDFCBANK.BSE,2024-01-03,1699.05,1702.4,1669.0,1672.85,420893.0
HDFCBANK.BSE,2024-01-02,1700.55,1702.75,1688.65,1699.25,1377378.0
HDFCBANK.BSE,2024-01-01,1709.65,1709.65,1691.5,1700.65,808998.0
HDFCBANK.BSE,2023-12-29,1701.95,1715.6,1695.05,1709.65,917530.0
HDFCBANK.BSE,2023-12-28,1710.0,1721.7,1701.15,1705.2,452549.0
HDFCBANK.BSE,2023-12-27,1684.15,1706.1,1679.3,1702.85,609670.0
HDFCBANK.BSE,2023-12-26,1670.8,1685.95,1668.7,1683.1,167186.0
HDFCBANK.BSE,2023-12-22,1686.35,1686.35,1666.9,1670.7,1068307.0
HDFCBANK.BSE,2023-12-21,1651.7,1689.85,1649.45,1686.4,314004.0
HDFCBANK.BSE,2023-12-20,1655.2,1668.55,1644.2,1656.2,886915.0
HDFCBANK.BSE,2023-12-19,1646.0,1658.15,1644.0,1653.05,271563.0
HDFCBANK.BSE,2023-12-18,1660.0,1664.5,1650.7,1656.0,1054348.0
HDFCBANK.BSE,2023-12-15,1655.2,1666.55,1646.3,1656.3,669526.0
HDFCBANK.BSE,2023-12-14,1644.0,1658.5,1644.0,1649.95,431339.0
HDFCBANK.BSE,2023-12-13,1633.65,1636.25,1615.2,1631.6,135396.0
HDFCBANK.BSE,2023-12-12,1652.55,1656.95,1631.35,1634.5,264768.0
HDFCBANK.BSE,2023-12-11,1659.95,1664.1,1646.65,1650.75,1345277.0
HDFCBANK.BSE,2023-12-08,1630.6,1655.0,1630.6,1653.1,1470459.0
HDFCBANK.BSE,2023-12-07,1627.2,1634.25,1616.0,1630.6,117119.0
HDFCBANK.BSE,2023-12-06,1636.9,1636.9,1616.9,1627.2,136308.0
HDFCBANK.BSE,2023-12-05,1622.0,1636.5,1617.0,1623.45,482076.0
HDFCBANK.BSE,2023-12-04,1590.0,1612.0,1572.95,1609.05,2254759.0
HDFCBANK.BSE,2023-12-01,1559.0,1565.55,1551.6,1555.5,1238082.0
HDFCBANK.BSE,2023-11-30,1565.45,1570.1,1542.1,1559.0,425322.0
HDFCBANK.BSE,2023-11-29,1533.2,1562.5,1533.2,1559.25,623499.0
HDFCBANK.BSE,2023-11-28,1535.0,1537.85,1525.35,1529.6,170651.0
HDFCBANK.BSE,2023-11-24,1521.75,1533.85,1520.0,1532.05,1003759.0
HDFCBANK.BSE,2023-11-23,1509.8,1523.7,1509.0,1521.75,141371.0
