Symbol,Date,Open,High,Low,Close,Volume
MRF.BSE,2020-12-31,76304.0,77368.45,75400.0,75712.4,1377.0
MRF.BSE,2020-12-30,75699.95,77605.45,75255.95,77018.65,1292.0
MRF.BSE,2020-12-29,75955.0,75955.0,74900.0,75632.9,949.0
MRF.BSE,2020-12-28,76000.0,76840.2,75173.1,75406.6,786.0
MRF.BSE,2020-12-24,76181.25,76590.9,75822.0,75932.7,451.0
MRF.BSE,2020-12-23,76747.8,77239.2,75338.35,75819.8,1480.0
MRF.BSE,2020-12-22,75310.0,76658.25,73756.25,76167.1,904.0
MRF.BSE,2020-12-21,77266.0,77638.0,74668.9,75258.6,1046.0
MRF.BSE,2020-12-18,77950.0,78219.6,76622.95,77619.85,1095.0
MRF.BSE,2020-12-17,78931.55,79197.25,77100.0,77320.15,522.0
MRF.BSE,2020-12-16,77544.5,79100.0,77419.3,78510.05,989.0
MRF.BSE,2020-12-15,77475.8,77526.4,76888.0,77261.0,364.0
MRF.BSE,2020-12-14,77866.6,78494.55,77363.4,77534.65,375.0
MRF.BSE,2020-12-11,78200.0,78337.75,77333.0,77866.6,496.0
MRF.BSE,2020-12-10,78880.0,78880.0,77265.05,77536.25,851.0
MRF.BSE,2020-12-09,79775.0,79775.0,78000.0,78328.6,597.0
MRF.BSE,2020-12-08,79698.4,79986.55,78921.25,79107.3,571.0
MRF.BSE,2020-12-07,78513.1,79944.15,78165.45,79504.55,1161.0
MRF.BSE,2020-12-04,79265.6,79575.6,78239.7,78706.5,1195.0
MRF.BSE,2020-12-03,79247.0,79727.5,78500.0,78805.5,873.0
MRF.BSE,2020-12-02,79762.45,79980.0,78666.6,79752.75,1569.0
MRF.BSE,2020-12-01,79059.95,80000.0,77762.9,79599.2,1638.0
MRF.BSE,2020-11-27,76774.0,79150.0,75293.95,77939.95,4288.0
MRF.BSE,2020-11-26,76701.0,77488.7,74381.0,75982.1,2533.0
MRF.BSE,2020-11-25,80696.0,80698.9,75653.25,76220.7,2517.0
MRF.BSE,2020-11-24,80690.0,80988.5,79145.0,79817.4,1426.0
MRF.BSE,2020-11-23,80000.0,81000.0,79182.05,79956.75,1796.0
MRF.BSE,2020-11-20,76725.0,79538.3,76725.0,79105.95,2613.0
MRF.BSE,2020-11-19,74444.3,77300.0,74071.55,76893.1,1650.0
MRF.BSE,2020-11-18,74199.0,75414.45,72364.1,75041.3,2089.0
MRF.BSE,2020-11-17,71854.0,74624.4,71854.0,74201.4,1886.0
MRF.BSE,2020-11-13,69799.0,72500.0,69607.35,71960.05,1812.0
MRF.BSE,2020-11-12,68800.0,69561.0,68800.0,69379.55,1438.0
MRF.BSE,2020-11-11,69680.0,70476.0,68072.7,68574.95,1134.0
MRF.BSE,2020-11-10,70202.0,70678.1,68308.55,69379.7,2875.0
MRF.BSE,2020-11-09,69888.0,70222.0,68597.65,69934.1,4095.0
MRF.BSE,2020-11-06,69500.0,69866.45,68196.25,68514.05,1922.0
MRF.BSE,2020-11-05,69388.0,69750.0,68262.55,68525.95,2818.0
MRF.BSE,2020-11-04,67731.6,69200.0,67731.6,68453.05,2633.0
MRF.BSE,2020-11-03,66900.0,68000.0,66656.35,67705.95,1287.0
MRF.BSE,2020-11-02,65950.0,66564.0,64837.4,66185.05,851.0
MRF.BSE,2020-10-30,67400.0,68374.95,64673.5,65256.5,1569.0
MRF.BSE,2020-10-29,66499.95,68901.15,65152.5,67215.4,2550.0
MRF.BSE,2020-10-28,68150.0,68150.0,65342.35,66760.85,3168.0
MRF.BSE,2020-10-27,64249.95,69608.75,63675.5,68575.15,4968.0
MRF.BSE,2020-10-26,63500.05,64303.45,62866.55,63280.7,532.0
MRF.BSE,2020-10-23,62300.0,63986.1,62294.35,63601.7,1803.0
MRF.BSE,2020-10-22,61349.0,62385.0,60697.0,62259.85,628.0
MRF.BSE,2020-10-21,60150.0,61600.0,60048.0,61010.15,1106.0
MRF.BSE,2020-10-20,59489.55,60232.95,59489.55,59942.6,249.0
MRF.BSE,2020-10-19,58280.5,60134.9,58135.0,60001.0,1473.0
MRF.BSE,2020-10-16,58550.6,58840.25,57887.85,58100.8,1780.0
MRF.BSE,2020-10-15,58769.3,59224.85,58168.65,58350.6,322.0
