Symbol,Date,Open,High,Low,Close,Volume
MRF.BSE,2022-08-02,86965.0,88949.95,86258.0,88268.5,1424.0
MRF.BSE,2022-08-01,84000.0,87300.0,84000.0,86970.5,2923.0
MRF.BSE,2022-07-29,83600.0,83957.6,82600.0,83784.5,447.0
MRF.BSE,2022-07-28,80455.85,83233.0,80455.85,82990.55,441.0
MRF.BSE,2022-07-27,80445.4,80987.85,79656.1,80762.1,151.0
MRF.BSE,2022-07-26,80610.05,80983.0,79898.3,80135.85,198.0
MRF.BSE,2022-07-25,79435.25,81150.0,79435.25,80711.85,815.0
MRF.BSE,2022-07-22,80500.0,80702.95,79222.0,79477.15,267.0
MRF.BSE,2022-07-21,79926.65,80380.0,79560.0,80173.9,152.0
MRF.BSE,2022-07-20,80000.0,81000.0,79454.8,79647.45,212.0
MRF.BSE,2022-07-19,80799.95,80799.95,79204.45,79932.5,372.0
MRF.BSE,2022-07-18,80000.0,80990.0,79805.2,80567.25,2816.0
MRF.BSE,2022-07-15,77379.4,79749.95,77379.4,79541.45,545.0
MRF.BSE,2022-07-14,77422.0,77872.55,76551.1,77376.45,366.0
MRF.BSE,2022-07-13,76825.5,77558.2,76825.5,77230.05,484.0
MRF.BSE,2022-07-12,76397.95,76850.0,75139.6,76643.35,411.0
MRF.BSE,2022-07-11,76044.0,76499.0,75610.0,76402.35,177.0
MRF.BSE,2022-07-08,75499.0,76400.0,75310.5,75994.0,655.0
MRF.BSE,2022-07-07,73649.55,75500.0,73358.1,75353.55,680.0
MRF.BSE,2022-07-06,71559.95,73452.65,71559.95,73270.65,238.0
MRF.BSE,2022-07-05,72100.0,72415.0,71096.1,71174.1,255.0
MRF.BSE,2022-07-04,72083.45,72509.6,71747.8,71804.75,93.0
MRF.BSE,2022-07-01,70750.0,72435.0,70294.25,72180.3,262.0
MRF.BSE,2022-06-30,71795.05,72174.65,70557.6,70734.25,201.0
MRF.BSE,2022-06-29,71500.0,72058.5,71151.0,71504.55,231.0
MRF.BSE,2022-06-28,71160.0,72501.0,70687.3,72286.1,294.0
MRF.BSE,2022-06-27,70800.0,71986.95,70800.0,71161.5,223.0
MRF.BSE,2022-06-24,69300.0,70774.55,68612.95,70410.6,763.0
MRF.BSE,2022-06-23,68258.55,69200.0,68013.05,68980.4,352.0
MRF.BSE,2022-06-22,67460.0,68128.35,67355.0,68050.55,119.0
MRF.BSE,2022-06-21,66899.95,68285.05,66899.95,68088.85,429.0
MRF.BSE,2022-06-20,68380.0,68500.0,66500.0,66699.15,205.0
MRF.BSE,2022-06-17,67237.9,69008.85,65900.05,67883.9,552.0
MRF.BSE,2022-06-16,69000.0,69274.9,67001.05,67216.45,374.0
MRF.BSE,2022-06-15,68177.6,69441.2,68177.6,68442.2,131.0
MRF.BSE,2022-06-14,67500.0,69400.0,67500.0,68177.6,261.0
MRF.BSE,2022-06-13,69483.0,69483.0,68300.0,68561.25,240.0
MRF.BSE,2022-06-10,70200.0,70554.85,69770.0,69926.8,188.0
MRF.BSE,2022-06-09,70440.0,70752.4,70008.1,70354.1,246.0
MRF.BSE,2022-06-08,72230.3,72249.5,70269.7,70566.4,423.0
MRF.BSE,2022-06-07,74499.95,74499.95,71400.0,71619.4,539.0
MRF.BSE,2022-06-06,76465.0,76650.0,74556.8,74738.15,255.0
MRF.BSE,2022-06-03,76349.95,76872.9,76118.3,76510.15,261.0
MRF.BSE,2022-06-02,76800.0,76800.0,75000.0,75866.6,236.0
MRF.BSE,2022-06-01,77184.6,77500.0,76001.0,76291.5,395.0
MRF.BSE,2022-05-31,75350.0,78138.5,75350.0,77656.85,350.0
MRF.BSE,2022-05-30,75300.0,75750.0,75032.9,75348.2,287.0
MRF.BSE,2022-05-27,75500.0,75649.95,74300.0,74679.15,167.0
MRF.BSE,2022-05-26,74975.0,75285.45,73674.45,75051.6,257.0
MRF.BSE,2022-05-25,74569.35,75372.35,73554.9,74818.1,173.0
MRF.BSE,2022-05-24,74649.7,74649.7,73138.3,74337.15,301.0
MRF.BSE,2022-05-23,74767.6,75075.4,73102.6,73366.15,198.0
MRF.BSE,2022-05-20,73750.0,74648.2,73275.15,74067.6,624.0
MRF.BSE,2022-05-19,73000.55,74216.5,73000.55,73488.1,156.0
MRF.BSE,2022-05-18,74000.0,74735.0,73793.55,74575.15,404.0
MRF.BSE,2022-05-17,72600.0,74200.0,72560.2,73983.25,754.0
MRF.BSE,2022-05-16,72000.0,73200.0,70590.15,72587.75,395.0
MRF.BSE,2022-05-13,67600.0,73141.75,67600.0,72000.3,1083.0
MRF.BSE,2022-05-12,68070.0,68070.0,66685.1,67585.15,403.0
MRF.BSE,2022-05-11,68100.0,69233.5,67885.05,68119.55,287.0
MRF.BSE,2022-05-10,68560.0,70895.95,67321.15,68673.95,699.0
MRF.BSE,2022-05-09,69500.0,69774.95,68361.0,68579.35,318.0
