Symbol,Date,Open,High,Low,Close,Volume
AXISBANK.BSE,2022-08-03,731.0,738.45,727.55,730.3,204490.0
AXISBANK.BSE,2022-08-02,727.0,734.1,721.2,730.25,288721.0
AXISBANK.BSE,2022-08-01,725.0,732.0,720.6,730.95,3219197.0
AXISBANK.BSE,2022-07-29,733.0,734.7,722.95,724.8,148351.0
AXISBANK.BSE,2022-07-28,729.85,733.65,721.9,725.25,255576.0
AXISBANK.BSE,2022-07-27,706.5,720.5,703.6,718.95,131454.0
AXISBANK.BSE,2022-07-26,726.5,726.5,702.15,706.35,404624.0
AXISBANK.BSE,2022-07-25,734.0,738.75,722.45,728.2,273402.0
AXISBANK.BSE,2022-07-22,716.6,735.0,715.25,730.95,310060.0
AXISBANK.BSE,2022-07-21,706.15,718.0,704.25,715.65,89618.0
AXISBANK.BSE,2022-07-20,708.7,714.55,702.45,705.05,143562.0
AXISBANK.BSE,2022-07-19,680.0,703.8,679.4,700.55,672361.0
AXISBANK.BSE,2022-07-18,662.25,687.8,662.25,684.45,3320001.0
AXISBANK.BSE,2022-07-15,666.3,674.15,659.1,662.5,62134.0
AXISBANK.BSE,2022-07-14,678.0,680.15,665.75,668.05,139197.0
AXISBANK.BSE,2022-07-13,682.8,684.85,677.05,679.9,92209.0
AXISBANK.BSE,2022-07-12,677.0,685.2,670.0,675.45,152116.0
AXISBANK.BSE,2022-07-11,664.0,681.95,664.0,680.0,111412.0
AXISBANK.BSE,2022-07-08,665.35,676.6,661.3,669.1,327329.0
AXISBANK.BSE,2022-07-07,664.4,664.65,651.85,658.45,190096.0
AXISBANK.BSE,2022-07-06,649.1,659.35,649.1,658.05,65087.0
AXISBANK.BSE,2022-07-05,654.45,659.85,646.45,648.4,129493.0
AXISBANK.BSE,2022-07-04,644.1,655.3,640.3,654.45,145877.0
AXISBANK.BSE,2022-07-01,634.0,646.55,631.8,645.15,100643.0
AXISBANK.BSE,2022-06-30,622.3,639.4,622.3,636.7,182443.0
AXISBANK.BSE,2022-06-29,631.9,637.5,623.4,625.8,93392.0
AXISBANK.BSE,2022-06-28,631.0,644.7,631.0,642.3,92573.0
AXISBANK.BSE,2022-06-27,645.0,645.75,634.85,637.0,134567.0
AXISBANK.BSE,2022-06-24,638.9,642.25,632.0,634.0,75843.0
AXISBANK.BSE,2022-06-23,627.9,640.85,618.1,629.25,179230.0
AXISBANK.BSE,2022-06-22,632.75,633.9,621.2,626.85,141100.0
AXISBANK.BSE,2022-06-21,630.1,645.0,628.3,636.75,112587.0
AXISBANK.BSE,2022-06-20,635.0,637.4,622.05,628.0,141170.0
AXISBANK.BSE,2022-06-17,634.0,640.6,626.9,635.6,184383.0
AXISBANK.BSE,2022-06-16,658.0,658.2,630.9,635.4,253536.0
AXISBANK.BSE,2022-06-15,652.0,655.5,647.3,650.5,44767.0
AXISBANK.BSE,2022-06-14,644.0,655.4,643.25,650.05,123602.0
AXISBANK.BSE,2022-06-13,642.0,651.8,640.35,648.95,280687.0
AXISBANK.BSE,2022-06-10,658.0,663.45,652.5,660.8,76971.0
AXISBANK.BSE,2022-06-09,655.0,662.85,650.0,661.15,118018.0
AXISBANK.BSE,2022-06-08,670.0,673.5,655.5,658.9,76846.0
AXISBANK.BSE,2022-06-07,670.9,678.0,661.15,665.75,102796.0
AXISBANK.BSE,2022-06-06,676.5,683.85,670.85,671.9,70946.0
AXISBANK.BSE,2022-06-03,695.0,697.5,673.05,676.5,232618.0
AXISBANK.BSE,2022-06-02,683.0,692.9,682.75,691.6,154326.0
AXISBANK.BSE,2022-06-01,683.0,692.4,680.45,686.5,334128.0
AXISBANK.BSE,2022-05-31,690.0,695.9,683.55,685.4,82047.0
AXISBANK.BSE,2022-05-30,695.0,697.9,690.15,693.55,142530.0
AXISBANK.BSE,2022-05-27,686.0,693.6,684.0,688.55,190058.0
AXISBANK.BSE,2022-05-26,673.0,685.35,668.0,683.55,129670.0
AXISBANK.BSE,2022-05-25,682.6,682.6,659.95,664.8,78059.0
AXISBANK.BSE,2022-05-24,671.0,681.4,661.6,664.0,116329.0
AXISBANK.BSE,2022-05-23,675.0,684.6,668.45,675.15,245853.0
AXISBANK.BSE,2022-05-20,664.0,675.65,658.95,673.2,165576.0
AXISBANK.BSE,2022-05-19,648.6,657.65,641.5,650.15,164752.0
AXISBANK.BSE,2022-05-18,656.0,670.45,651.0,659.3,157569.0
AXISBANK.BSE,2022-05-17,645.0,657.3,641.45,654.9,185289.0
AXISBANK.BSE,2022-05-16,640.0,649.0,630.8,638.9,148251.0
AXISBANK.BSE,2022-05-13,658.0,659.45,633.5,635.9,176509.0
AXISBANK.BSE,2022-05-12,669.0,669.0,644.1,649.35,293001.0
AXISBANK.BSE,2022-05-11,664.0,676.6,655.7,672.45,407881.0
AXISBANK.BSE,2022-05-10,664.05,672.15,657.8,659.75,308653.0
AXISBANK.BSE,2022-05-09,659.8,668.85,649.05,664.05,281164.0
AXISBANK.BSE,2022-05-06,691.0,692.25,668.3,673.2,361678.0
AXISBANK.BSE,2022-05-05,718.0,721.65,699.25,702.05,122547.0
AXISBANK.BSE,2022-05-04,736.0,736.0,704.2,706.75,2513016.0
AXISBANK.BSE,2022-05-02,724.7,738.0,719.55,727.3,390987.0
AXISBANK.BSE,2022-04-29,769.0,769.0,725.0,728.7,987355.0
AXISBANK.BSE,2022-04-28,777.6,785.2,766.35,779.95,754104.0
AXISBANK.BSE,2022-04-27,768.4,772.85,749.05,766.1,207806.0
AXISBANK.BSE,2022-04-26,790.0,796.6,769.3,775.2,329131.0
AXISBANK.BSE,2022-04-25,773.85,788.5,762.0,780.7,124846.0
AXISBANK.BSE,2022-04-22,797.0,797.25,778.35,780.35,165031.0
AXISBANK.BSE,2022-04-21,794.0,804.0,790.65,801.85,183484.0
AXISBANK.BSE,2022-04-20,799.0,802.0,788.55,794.75,242064.0
AXISBANK.BSE,2022-04-19,803.0,816.0,785.2,798.05,519635.0
AXISBANK.BSE,2022-04-18,782.0,801.6,775.95,799.15,159290.0
AXISBANK.BSE,2022-04-13,805.0,809.5,790.95,792.95,284836.0
AXISBANK.BSE,2022-04-12,782.5,801.0,777.45,798.55,219177.0
AXISBANK.BSE,2022-04-11,790.0,794.0,784.0,785.4,153026.0
AXISBANK.BSE,2022-04-08,794.0,800.65,789.3,794.9,209716.0
AXISBANK.BSE,2022-04-07,772.0,795.0,769.35,792.05,232772.0
AXISBANK.BSE,2022-04-06,775.5,779.8,769.25,773.6,224736.0
AXISBANK.BSE,2022-04-05,778.0,796.0,777.3,783.5,190187.0
AXISBANK.BSE,2022-04-04,785.0,785.5,767.2,783.65,382852.0
AXISBANK.BSE,2022-04-01,761.0,775.7,755.2,774.45,223851.0
AXISBANK.BSE,2022-03-31,763.9,763.9,751.4,760.65,449361.0
AXISBANK.BSE,2022-03-30,744.4,765.8,741.2,750.2,326964.0
AXISBANK.BSE,2022-03-29,741.0,742.0,731.05,737.55,217569.0
AXISBANK.BSE,2022-03-28,723.8,737.75,715.2,736.25,192140.0
AXISBANK.BSE,2022-03-25,727.0,727.0,715.8,720.9,116542.0
AXISBANK.BSE,2022-03-24,720.0,730.25,719.0,722.2,163875.0
AXISBANK.BSE,2022-03-23,733.15,743.05,725.0,726.65,216065.0
AXISBANK.BSE,2022-03-22,725.0,736.75,706.2,732.1,396248.0
AXISBANK.BSE,2022-03-21,744.0,749.3,723.65,726.4,193139.0
AXISBANK.BSE,2022-03-17,735.0,746.5,735.0,739.4,225999.0
AXISBANK.BSE,2022-03-16,705.5,725.8,705.5,723.7,460339.0
AXISBANK.BSE,2022-03-15,713.5,717.9,695.1,698.2,389682.0
AXISBANK.BSE,2022-03-14,692.25,712.25,685.3,710.1,384298.0
AXISBANK.BSE,2022-03-11,691.3,706.5,687.55,690.9,239922.0
AXISBANK.BSE,2022-03-10,705.0,720.3,688.7,694.8,723819.0
AXISBANK.BSE,2022-03-09,675.5,680.5,659.2,674.3,689613.0
AXISBANK.BSE,2022-03-08,667.0,672.85,637.0,669.6,759755.0
AXISBANK.BSE,2022-03-07,695.9,704.7,655.6,667.25,935976.0
AXISBANK.BSE,2022-03-04,725.0,732.5,710.1,715.15,400526.0
AXISBANK.BSE,2022-03-03,758.9,759.05,732.5,737.8,280481.0
AXISBANK.BSE,2022-03-02,734.0,756.4,725.9,750.25,349476.0
AXISBANK.BSE,2022-02-28,748.05,749.3,736.3,742.6,278638.0
AXISBANK.BSE,2022-02-25,745.0,764.7,739.2,758.15,241767.0
AXISBANK.BSE,2022-02-24,749.0,768.25,725.15,730.65,596928.0
AXISBANK.BSE,2022-02-23,784.5,785.5,772.3,777.2,126691.0
AXISBANK.BSE,2022-02-22,760.0,786.85,760.0,779.25,139095.0
AXISBANK.BSE,2022-02-21,784.0,796.75,776.5,788.7,121108.0
AXISBANK.BSE,2022-02-18,777.25,790.25,777.25,787.3,143560.0
AXISBANK.BSE,2022-02-17,798.5,801.9,780.55,782.85,228608.0
AXISBANK.BSE,2022-02-16,793.0,808.0,789.0,797.15,198441.0
AXISBANK.BSE,2022-02-15,790.0,798.7,764.5,796.55,172546.0
AXISBANK.BSE,2022-02-14,790.0,802.0,770.25,773.25,258025.0
AXISBANK.BSE,2022-02-11,800.4,809.95,798.65,803.0,156896.0
AXISBANK.BSE,2022-02-10,808.9,815.9,803.55,809.65,267170.0
AXISBANK.BSE,2022-02-09,801.0,809.5,800.95,803.75,253276.0
AXISBANK.BSE,2022-02-08,794.5,800.85,776.05,798.5,318217.0
AXISBANK.BSE,2022-02-07,802.0,803.5,784.45,789.5,235409.0
AXISBANK.BSE,2022-02-04,799.0,804.5,790.65,798.3,345247.0
AXISBANK.BSE,2022-02-03,803.7,811.75,793.1,799.75,460799.0
