Symbol,Date,Open,High,Low,Close,Volume
TVSMOTOR.BSE,2021-01-04,497.0,499.05,487.8,495.65,83414.0
TVSMOTOR.BSE,2021-01-01,486.75,492.0,486.7,490.7,44639.0
TVSMOTOR.BSE,2020-12-31,484.05,493.95,483.7,485.55,94041.0
TVSMOTOR.BSE,2020-12-30,487.3,488.5,480.6,486.7,30202.0
TVSMOTOR.BSE,2020-12-29,495.0,495.0,482.3,486.35,55516.0
TVSMOTOR.BSE,2020-12-28,484.0,488.5,480.55,482.7,26628.0
TVSMOTOR.BSE,2020-12-24,485.0,494.5,477.45,479.5,50678.0
TVSMOTOR.BSE,2020-12-23,466.55,485.5,462.2,483.6,46788.0
TVSMOTOR.BSE,2020-12-22,462.6,471.0,445.6,465.3,37749.0
TVSMOTOR.BSE,2020-12-21,484.15,488.0,453.55,464.65,246943.0
TVSMOTOR.BSE,2020-12-18,492.0,494.5,483.15,489.8,46654.0
TVSMOTOR.BSE,2020-12-17,495.0,500.0,487.65,489.7,137795.0
TVSMOTOR.BSE,2020-12-16,493.0,495.3,485.45,494.4,40917.0
TVSMOTOR.BSE,2020-12-15,486.0,492.25,482.5,483.9,73544.0
TVSMOTOR.BSE,2020-12-14,484.0,489.25,477.2,487.55,90325.0
TVSMOTOR.BSE,2020-12-11,510.0,513.2,478.9,484.1,302637.0
TVSMOTOR.BSE,2020-12-10,503.0,503.0,493.45,497.75,49109.0
TVSMOTOR.BSE,2020-12-09,510.1,514.35,496.65,497.95,72189.0
TVSMOTOR.BSE,2020-12-08,514.0,519.0,506.0,507.6,49997.0
TVSMOTOR.BSE,2020-12-07,505.0,517.3,497.85,510.6,109816.0
TVSMOTOR.BSE,2020-12-04,500.0,503.15,493.0,497.9,31562.0
TVSMOTOR.BSE,2020-12-03,494.0,501.35,487.5,497.85,97292.0
TVSMOTOR.BSE,2020-12-02,506.8,508.75,485.45,488.35,103955.0
TVSMOTOR.BSE,2020-12-01,508.9,508.9,492.9,500.15,65799.0
TVSMOTOR.BSE,2020-11-27,474.2,504.9,474.2,499.35,155746.0
TVSMOTOR.BSE,2020-11-26,476.7,478.35,472.8,474.6,18314.0
TVSMOTOR.BSE,2020-11-25,475.0,479.0,469.0,475.05,54524.0
TVSMOTOR.BSE,2020-11-24,475.0,476.9,468.2,471.0,84415.0
TVSMOTOR.BSE,2020-11-23,478.3,478.3,471.4,476.6,23334.0
TVSMOTOR.BSE,2020-11-20,475.5,481.2,469.95,478.3,99409.0
TVSMOTOR.BSE,2020-11-19,484.0,490.0,472.2,475.05,64180.0
TVSMOTOR.BSE,2020-11-18,463.1,485.7,463.1,479.45,74476.0
TVSMOTOR.BSE,2020-11-17,485.7,485.7,469.4,475.4,35816.0
TVSMOTOR.BSE,2020-11-13,484.0,485.0,476.25,477.8,32665.0
TVSMOTOR.BSE,2020-11-12,477.8,483.65,474.15,481.6,45001.0
TVSMOTOR.BSE,2020-11-11,478.2,490.5,473.9,477.4,100772.0
TVSMOTOR.BSE,2020-11-10,476.0,482.3,474.7,479.05,49576.0
TVSMOTOR.BSE,2020-11-09,484.0,484.0,474.75,479.1,26475.0
TVSMOTOR.BSE,2020-11-06,479.9,481.35,473.5,479.6,21666.0
